DECLARE @DB_Users TABLE (DBName sysname, UserName sysname, LoginType sysname
, AssociatedRole varchar(max), create_date datetime, modify_date datetime)

INSERT @DB_Users
EXEC sp_MSforeachdb
'use [?]
SELECT ''?'' AS DB_Name,
case prin.name when ''dbo'' then prin.name + '' (''
    + (select SUSER_SNAME(owner_sid) from master.sys.databases where name =''?'') + '')''
    else prin.name end AS UserName,
    prin.type_desc AS LoginType,
    isnull(USER_NAME(mem.role_principal_id),'''') AS AssociatedRole, 
    create_date, modify_date
FROM sys.database_principals prin
LEFT OUTER JOIN sys.database_role_members mem
    ON prin.principal_id=mem.member_principal_id
WHERE prin.sid IS NOT NULL and prin.sid NOT IN (0x00)
and prin.is_fixed_role <> 1 AND prin.name NOT LIKE ''##%'''

SELECT dbname, username, logintype, create_date, modify_date,
    STUFF((SELECT ',' + CONVERT(VARCHAR(500), associatedrole)
        FROM @DB_Users user2
        WHERE user1.DBName=user2.DBName AND user1.UserName=user2.UserName
        FOR XML PATH('')
    ),1,1,'') AS Permissions_user
FROM @DB_Users user1
--WHERE 
--user1.UserName = N'<put your login-name here!>'
GROUP BY dbname, username, logintype, create_date, modify_date
ORDER BY DBName, username

dbname	username	logintype	create_date	modify_date	Permissions_user
SSPBI_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
SSPBI_Search_DB	AU\gtsiliri	WINDOWS_USER	2013-01-15 16:49:14.380	2013-01-15 16:49:14.380	db_owner
SSPBI_Search_DB	AU\svc_moss_content	WINDOWS_USER	2008-09-30 12:33:56.870	2008-09-30 12:33:56.870	db_owner
SSPBI_Search_DB	au\svc_moss_search	WINDOWS_USER	2008-09-30 11:03:57.930	2008-09-30 11:03:57.930	db_owner
SSPBI_Search_DB	au\svc_moss_servicepool	WINDOWS_USER	2009-01-15 14:09:46.940	2009-01-15 14:09:46.940	db_owner
SSPBI_Search_DB	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.867	db_owner
SSPBI_Search_DB	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
TelstraConnectIP	AU\ttrinh	WINDOWS_USER	2008-12-01 09:34:24.947	2008-12-01 09:34:24.947	db_owner
TelstraConnectIP	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.870	db_owner
TelstraConnectIP	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
TelstraConnectIP	TelstraConnect	SQL_USER	2008-12-02 09:46:45.507	2008-12-02 09:46:45.507	db_owner
TelstraConnectIP_Test	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.873	db_owner
TelstraConnectIP_Test	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
tempdb	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2003-04-08 09:10:42.287	db_owner
tempdb	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
tmsng	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.893	db_owner
tmsng	fetchit	SQL_USER	2015-04-22 08:21:28.350	2015-04-22 08:21:28.350	db_datareader
tmsng	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
tmsng	tmsng_user	SQL_USER	2013-02-12 13:00:13.263	2013-02-12 13:00:13.263	db_owner,db_datareader
tmspe	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.900	db_owner
tmspe	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
VOIP	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.900	db_owner
VOIP	external	SQL_USER	2007-12-04 11:19:04.750	2007-12-04 11:37:33.077	
VOIP	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
VOIP	VOIP	SQL_USER	2007-12-04 11:19:04.690	2007-12-04 11:36:57.170	db_owner
VOS_InnovationPortal	AU\ppham	WINDOWS_USER	2014-09-23 16:49:26.070	2014-09-23 16:49:26.070	db_datareader
VOS_InnovationPortal	AU\svc_moss_crawl	WINDOWS_USER	2014-04-16 17:13:15.913	2014-04-16 17:13:15.913	db_owner
VOS_InnovationPortal	AU\svc_moss_farm	WINDOWS_USER	2014-04-15 15:17:41.633	2014-04-15 15:17:41.633	db_owner
VOS_InnovationPortal	AU\svc_moss_search	WINDOWS_USER	2014-04-16 17:15:16.277	2014-04-16 17:15:16.277	db_owner
VOS_InnovationPortal	AU\svc_moss_service	WINDOWS_USER	2014-04-16 17:16:29.950	2014-04-16 17:16:29.950	db_owner
VOS_InnovationPortal	AU\svc_moss_ServicePool	WINDOWS_USER	2014-04-16 17:15:32.213	2014-04-16 17:15:32.213	db_owner
VOS_InnovationPortal	AU\svc_sqladmin	WINDOWS_USER	2014-04-16 17:16:13.667	2014-04-16 17:16:13.667	db_owner
VOS_InnovationPortal	AUYXUAP427WBC32$	WINDOWS_USER	2010-03-11 21:48:45.503	2010-03-11 21:48:45.503	
VOS_InnovationPortal	dbo (AU\gtsiliri)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.910	db_owner
VOS_InnovationPortal	IT-Access-Sharepoint Delegated SQL	WINDOWS_GROUP	2010-03-11 21:48:44.440	2010-03-11 21:48:44.440	IT-Access-Sharepoint Delegated SQL Role
VOS_InnovationPortal	IT-Access-Sharepoint Delegated SQL Role	DATABASE_ROLE	2010-03-11 21:48:44.600	2010-03-11 21:48:44.600	
VOS_InnovationPortal	IT-Access-Sharepoint Developers	WINDOWS_GROUP	2010-03-11 21:48:44.317	2010-03-11 21:48:44.317	IT-Access-Sharepoint Developers Role
VOS_InnovationPortal	IT-Access-Sharepoint Developers Role	DATABASE_ROLE	2010-03-11 21:48:44.500	2010-03-11 21:48:44.500	
VOS_InnovationPortal	IT-Access-Sharepoint Support	WINDOWS_GROUP	2010-03-11 21:48:44.377	2010-03-11 21:48:44.377	IT-Access-Sharepoint Support Role
VOS_InnovationPortal	IT-Access-Sharepoint Support Role	DATABASE_ROLE	2010-03-11 21:48:44.573	2010-03-11 21:48:44.573	
VOS_InnovationPortal	IT-Access-SQL DBA	WINDOWS_GROUP	2010-03-11 21:48:44.167	2010-03-11 21:48:44.167	db_datareader
VOS_InnovationPortal	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
VOS_InnovationPortal	SharePoint-Access-Reporting-VOSMreasy	WINDOWS_GROUP	2011-07-15 15:25:40.187	2011-07-15 15:25:40.187	db_datareader
VOS_InnovationPortal	spservice	WINDOWS_USER	2012-02-16 09:53:56.090	2012-02-16 09:53:56.090	db_owner
VOS_InnovationPortal	SRV-MOSS-CRAWL	WINDOWS_USER	2010-03-11 21:48:45.690	2010-03-11 21:48:45.690	db_owner,db_datareader
VOS_InnovationPortal	SRV-MOSS-FARM	WINDOWS_USER	2010-03-11 21:48:45.567	2010-03-11 21:48:45.567	db_owner
VOS_InnovationPortal	SRV-MOSS-SEARCH	WINDOWS_USER	2010-03-11 21:48:45.627	2010-03-11 21:48:45.627	
VOS_InnovationPortal	SRV-MOSS-SSP	WINDOWS_USER	2010-03-11 21:48:45.760	2010-03-11 21:48:45.760	db_owner
VOS_InnovationPortal	SRV-MOSS-SSPAPPPOOL	WINDOWS_USER	2010-03-14 15:39:28.793	2010-03-14 15:39:28.793	db_owner
VOS_InnovationPortal	SRV-SCOM-ACTION	WINDOWS_USER	2010-03-11 21:48:44.237	2010-03-11 21:48:44.237	db_owner
WebDmailQueue	AU\cflowers	WINDOWS_USER	2010-03-05 14:28:57.223	2010-03-05 14:28:57.223	db_owner
WebDmailQueue	AU\jsilberb	WINDOWS_USER	2010-03-05 14:29:22.600	2010-03-05 14:29:22.600	db_owner
WebDmailQueue	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.917	db_owner
WebDmailQueue	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WebDmailQueue	WebDmailQueue_User	SQL_USER	2010-03-05 14:25:21.390	2010-03-05 14:25:21.390	db_datareader,db_datawriter
WebDmailQueue_Staging	AU\cflowers	WINDOWS_USER	2010-03-05 14:28:57.380	2010-03-05 14:28:57.380	db_owner
WebDmailQueue_Staging	AU\jsilberb	WINDOWS_USER	2010-03-05 14:29:22.753	2010-03-05 14:29:22.753	db_owner
WebDmailQueue_Staging	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.920	db_owner
WebDmailQueue_Staging	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WebDmailQueue_Staging	WebDmailQueue_User_Staging	SQL_USER	2010-03-05 14:26:02.343	2010-03-05 14:26:02.343	db_datareader,db_datawriter
WSS_Content	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.580	2015-09-03 15:40:56.580	
WSS_Content	AU\svc_moss_service	WINDOWS_USER	2008-09-30 10:53:16.160	2008-09-30 10:53:16.160	db_owner
WSS_Content	AU\svc_sqladmin	WINDOWS_USER	2009-03-14 16:51:47.960	2009-03-14 16:51:47.960	db_owner
WSS_Content	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.923	db_owner
WSS_Content	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_665af4cf6c574cf78d82a78d057b8035	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.627	2015-09-03 15:40:56.627	
WSS_Content_665af4cf6c574cf78d82a78d057b8035	AU\svc_moss_service	WINDOWS_USER	2008-09-30 11:02:16.493	2008-09-30 11:02:16.493	db_owner
WSS_Content_665af4cf6c574cf78d82a78d057b8035	AU\svc_sqladmin	WINDOWS_USER	2009-03-14 16:51:45.990	2009-03-14 16:51:45.990	db_owner
WSS_Content_665af4cf6c574cf78d82a78d057b8035	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.930	db_owner
WSS_Content_665af4cf6c574cf78d82a78d057b8035	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Innovation	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.657	2015-09-03 15:40:56.657	
WSS_Content_Innovation	AU\svc_moss_service	WINDOWS_USER	2014-04-16 17:20:51.297	2014-04-16 17:20:51.297	db_owner
WSS_Content_Innovation	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.943	db_owner
WSS_Content_Innovation	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Intranet_ExpressData	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.690	2015-09-03 15:40:56.690	
WSS_Content_Intranet_ExpressData	AU\svc_moss_service	WINDOWS_USER	2009-01-30 12:27:34.737	2009-01-30 12:27:34.737	db_owner
WSS_Content_Intranet_ExpressData	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.950	db_owner
WSS_Content_Intranet_ExpressData	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_MySites	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.737	2015-09-03 15:40:56.737	
WSS_Content_MySites	AU\svc_moss_service	WINDOWS_USER	2009-01-21 17:59:37.990	2009-01-21 17:59:37.990	db_owner
WSS_Content_MySites	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.950	db_owner
WSS_Content_MySites	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Portal_ExternalCustomers	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.767	2015-09-03 15:40:56.767	
WSS_Content_Portal_ExternalCustomers	AU\svc_moss_content	WINDOWS_USER	2009-08-18 11:53:47.007	2009-08-18 11:53:47.007	db_owner
WSS_Content_Portal_ExternalCustomers	AU\svc_moss_service	WINDOWS_USER	2009-08-18 11:54:18.163	2009-08-18 11:54:18.163	db_owner
WSS_Content_Portal_ExternalCustomers	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.960	db_owner
WSS_Content_Portal_ExternalCustomers	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_ProjectServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.813	2015-09-03 15:40:56.813	
WSS_Content_ProjectServices	AU\svc_moss_content	WINDOWS_USER	2008-09-05 17:02:27.667	2008-09-05 17:02:27.667	db_owner
WSS_Content_ProjectServices	AU\svc_moss_service	WINDOWS_USER	2008-09-05 17:03:16.540	2008-09-05 17:03:16.540	db_owner
WSS_Content_ProjectServices	AU\svc_sqladmin	WINDOWS_USER	2009-03-14 16:51:47.537	2009-03-14 16:51:47.537	db_owner
WSS_Content_ProjectServices	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.960	db_owner
WSS_Content_ProjectServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_SAG_ManagedServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.843	2015-09-03 15:40:56.843	
WSS_Content_SAG_ManagedServices	AU\svc_moss_service	WINDOWS_USER	2009-06-02 10:19:07.887	2009-06-02 10:19:07.887	db_owner
WSS_Content_SAG_ManagedServices	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.963	db_owner
WSS_Content_SAG_ManagedServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_teamsource	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.877	2015-09-03 15:40:56.877	
WSS_Content_teamsource	AU\svc_moss_farm	WINDOWS_USER	2009-01-22 13:16:57.667	2009-01-22 13:16:57.667	db_owner
WSS_Content_teamsource	AU\svc_moss_service	WINDOWS_USER	2009-01-22 13:17:48.120	2009-01-22 13:17:48.120	db_owner
WSS_Content_teamsource	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.967	db_owner
WSS_Content_teamsource	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_ApplicationIntegration	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.923	2015-09-03 15:40:56.923	
WSS_Content_Wired_ApplicationIntegration	AU\svc_moss_service	WINDOWS_USER	2010-12-02 17:39:53.937	2010-12-02 17:39:53.937	db_owner
WSS_Content_Wired_ApplicationIntegration	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.973	db_owner
WSS_Content_Wired_ApplicationIntegration	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_CIS	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.970	2015-09-03 15:40:56.970	
WSS_Content_Wired_CIS	AU\svc_moss_farm	WINDOWS_USER	2010-07-06 11:23:42.110	2010-07-06 11:23:42.110	db_owner
WSS_Content_Wired_CIS	AU\svc_moss_service	WINDOWS_USER	2010-07-06 11:23:42.233	2010-07-06 11:23:42.233	db_owner
WSS_Content_Wired_CIS	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.980	db_owner
WSS_Content_Wired_CIS	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_Didata	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:56.987	2015-09-03 15:40:56.987	
WSS_Content_Wired_Didata	AU\svc_moss_service	WINDOWS_USER	2009-02-09 10:42:02.760	2009-02-09 10:42:02.760	db_owner
WSS_Content_Wired_Didata	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.983	db_owner
WSS_Content_Wired_Didata	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_HHH	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.017	2015-09-03 15:40:57.017	db_owner
WSS_Content_Wired_HHH	AU\svc_moss_service	WINDOWS_USER	2010-09-24 11:58:49.567	2010-09-24 11:58:49.567	db_owner
WSS_Content_Wired_HHH	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:54.997	db_owner
WSS_Content_Wired_HHH	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_HostedServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.280	2015-09-03 15:40:57.280	
WSS_Content_Wired_HostedServices	AU\svc_moss_farm	WINDOWS_USER	2009-11-10 15:08:14.560	2009-11-10 15:08:14.560	db_owner
WSS_Content_Wired_HostedServices	AU\svc_moss_service	WINDOWS_USER	2009-11-10 15:08:14.653	2009-11-10 15:08:14.653	db_owner
WSS_Content_Wired_HostedServices	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.003	db_owner
WSS_Content_Wired_HostedServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_ITS	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.330	2015-09-03 15:40:57.330	
WSS_Content_Wired_ITS	AU\svc_moss_farm	WINDOWS_USER	2009-02-19 11:53:24.120	2009-02-19 11:53:24.120	db_owner
WSS_Content_Wired_ITS	AU\svc_moss_service	WINDOWS_USER	2009-02-19 11:53:24.183	2009-02-19 11:53:24.183	db_owner
WSS_Content_Wired_ITS	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.007	db_owner
WSS_Content_Wired_ITS	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_ITServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.377	2015-09-03 15:40:57.377	
WSS_Content_Wired_ITServices	AU\svc_moss_farm	WINDOWS_USER	2009-02-19 12:38:48.877	2009-02-19 12:38:48.877	db_owner
WSS_Content_Wired_ITServices	AU\svc_moss_service	WINDOWS_USER	2009-02-19 12:38:48.923	2009-02-19 12:38:48.923	db_owner
WSS_Content_Wired_ITServices	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.010	db_owner
WSS_Content_Wired_ITServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_ManagedServices	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.390	2015-09-03 15:40:57.390	
WSS_Content_Wired_ManagedServices	AU\svc_moss_farm	WINDOWS_USER	2009-10-08 10:39:07.487	2009-10-08 10:39:07.487	db_owner
WSS_Content_Wired_ManagedServices	AU\svc_moss_service	WINDOWS_USER	2009-10-08 10:39:07.563	2009-10-08 10:39:07.563	db_owner
WSS_Content_Wired_ManagedServices	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.030	db_owner
WSS_Content_Wired_ManagedServices	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_MSI	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.423	2015-09-03 15:40:57.423	
WSS_Content_Wired_MSI	AU\jtheeng	WINDOWS_USER	2012-10-19 08:08:24.363	2012-10-19 08:08:24.363	db_owner
WSS_Content_Wired_MSI	AU\svc_moss_farm	WINDOWS_USER	2010-07-15 10:05:34.427	2010-07-15 10:05:34.427	db_owner
WSS_Content_Wired_MSI	AU\svc_moss_service	WINDOWS_USER	2010-07-15 10:05:34.897	2010-07-15 10:05:34.897	db_owner
WSS_Content_Wired_MSI	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.040	db_owner
WSS_Content_Wired_MSI	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_Optus	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:57.440	2015-09-03 15:40:57.440	db_owner
WSS_Content_Wired_Optus	AU\svc_moss_service	WINDOWS_USER	2010-09-30 13:15:37.563	2010-09-30 13:15:37.563	db_owner
WSS_Content_Wired_Optus	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.053	db_owner
WSS_Content_Wired_Optus	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Content_Wired_SalesOps	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:58.080	2015-09-03 15:40:58.080	db_owner
WSS_Content_Wired_SalesOps	AU\svc_moss_farm	WINDOWS_USER	2009-09-09 10:23:05.510	2009-09-09 10:23:05.510	db_owner
WSS_Content_Wired_SalesOps	AU\svc_moss_service	WINDOWS_USER	2009-09-09 10:23:05.633	2009-09-09 10:23:05.633	db_owner
WSS_Content_Wired_SalesOps	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.060	db_owner
WSS_Content_Wired_SalesOps	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Search_AUNDDMSMOS01	AU\AUNDDMSMOS01$	WINDOWS_USER	2009-01-20 17:40:01.170	2009-01-20 17:40:01.170	db_owner
WSS_Search_AUNDDMSMOS01	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:58.360	2015-09-03 15:40:58.360	
WSS_Search_AUNDDMSMOS01	AU\svc_moss_crawl	WINDOWS_USER	2009-01-14 15:55:06.520	2009-01-14 15:55:06.520	db_owner
WSS_Search_AUNDDMSMOS01	AU\svc_moss_farm	WINDOWS_USER	2009-01-14 15:55:06.583	2009-01-14 15:55:06.583	db_owner
WSS_Search_AUNDDMSMOS01	AU\svc_moss_search	WINDOWS_USER	2009-01-14 15:55:06.443	2009-01-14 15:55:06.443	db_owner
WSS_Search_AUNDDMSMOS01	AU\svc_moss_service	WINDOWS_USER	2009-01-14 18:10:00.480	2009-01-14 18:10:00.480	db_owner
WSS_Search_AUNDDMSMOS01	AU\svc_sqladmin	WINDOWS_USER	2009-01-14 19:10:01.360	2009-01-14 19:10:01.360	db_owner
WSS_Search_AUNDDMSMOS01	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.073	db_owner
WSS_Search_AUNDDMSMOS01	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
WSS_Search_BIPortal	AU\gtsiliri	WINDOWS_USER	2015-09-03 15:40:58.440	2015-09-03 15:40:58.440	db_owner
WSS_Search_BIPortal	AU\svc_moss_content	WINDOWS_USER	2009-11-21 12:34:24.570	2009-11-21 12:34:24.570	db_owner
WSS_Search_BIPortal	AU\svc_moss_crawl	WINDOWS_USER	2009-11-21 12:34:22.290	2009-11-21 12:34:22.290	db_owner
WSS_Search_BIPortal	AU\svc_moss_search	WINDOWS_USER	2009-11-21 12:34:22.210	2009-11-21 12:34:22.210	db_owner
WSS_Search_BIPortal	AU\svc_moss_service	WINDOWS_USER	2009-11-21 13:00:14.047	2009-11-21 13:00:14.047	db_owner
WSS_Search_BIPortal	AU\svc_moss_ServicePool	WINDOWS_USER	2009-11-21 12:34:24.587	2009-11-21 12:34:24.587	db_owner
WSS_Search_BIPortal	dbo (AU\svc_moss_farm)	WINDOWS_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.083	db_owner
WSS_Search_BIPortal	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
XENDataStore	AU\svc_citrix_xenapp	WINDOWS_USER	2009-06-17 17:08:28.313	2009-06-17 17:08:28.313	db_owner
XENDataStore	dbo (sa)	SQL_USER	2003-04-08 09:10:42.287	2016-04-02 16:51:55.087	db_owner
XENDataStore	public	DATABASE_ROLE	2003-04-08 09:10:42.317	2005-10-14 01:36:25.610	
XENDataStore	XENAppDS_Test	SQL_USER	2009-12-18 09:49:28.550	2009-12-18 09:49:28.550	db_owner
